ENSEMBL ID,Gene Symbols,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000006719,unkown,396.6593334,-1.221235775,0.182681925,-6.685038899,2.31E-11,8.48E-11
ENSRNOG00000006720,Rnpep,1831.337704,0.325192438,0.058689729,5.540874757,3.01E-08,9.34E-08
ENSRNOG00000006721,unkown,103.0416887,-0.777444695,0.202504009,-3.83915706,0.000123457,0.00029343
ENSRNOG00000006723,Itga11,17527.81897,0.943471048,0.113507191,8.311993635,9.41E-17,4.33E-16
ENSRNOG00000006726,Zfp9,323.4457699,0.518052996,0.131031865,3.953641325,7.70E-05,0.000186578
ENSRNOG00000006727,Dtd2,386.3465014,-0.114116072,0.085790979,-1.330163994,0.183464245,0.266415782
ENSRNOG00000006729,Slc24a4,3.701657699,0.165722171,0.853791771,0.194101392,0.846096492,0.89438185
ENSRNOG00000006731,Spc25,626.1816398,-2.802468263,0.109362639,-25.62546297,7.94E-145,2.36E-143
ENSRNOG00000006732,Spo11,0.048149696,0,5.267904354,0,1,
ENSRNOG00000006733,Srgap2,1507.416562,-0.457968225,0.102929214,-4.449351228,8.61E-06,2.25E-05
ENSRNOG00000006735,Cdkn2b,1763.972407,1.17206063,0.049243346,23.80140102,3.23E-125,8.04E-124
ENSRNOG00000006736,Ccr3,0.049970489,0,5.267904354,0,1,
ENSRNOG00000006738,Fbxo32,216.4879718,1.176881126,0.183991022,6.396405194,1.59E-10,5.63E-10
ENSRNOG00000006740,Castor1,577.9379762,0.296816883,0.067232557,4.414779022,1.01E-05,2.63E-05
ENSRNOG00000006741,Podnl1,1612.721014,-0.729672299,0.061404097,-11.88312075,1.45E-32,1.05E-31
ENSRNOG00000006744,Acyp1,724.972005,-0.510951258,0.107773054,-4.74099266,2.13E-06,5.84E-06
ENSRNOG00000006747,Cc2d1a,1438.542694,-0.037422522,0.063448158,-0.589812589,0.555316302,0.65766706
ENSRNOG00000006749,Tmtc3,1150.845197,0.621787395,0.083713312,7.427580839,1.11E-13,4.51E-13
ENSRNOG00000006751,Psmd6,4109.013139,-0.035739654,0.063367224,-0.564008511,0.57274834,0.672761175
ENSRNOG00000006753,Tgm3,0.054768568,0,5.267904354,0,1,
ENSRNOG00000006756,Maged1,13714.31506,0.069333531,0.031769331,2.182404485,0.029079694,0.051424098
ENSRNOG00000006759,Ankrd24,476.8781752,0.028341927,0.091148398,0.31094268,0.755844197,0.826664579
ENSRNOG00000006761,Sh3gl2,8.248166662,3.437124204,0.61091555,5.626185493,1.84E-08,5.79E-08
ENSRNOG00000006762,Snu13,2279.471952,-0.701675061,0.064135414,-10.94052433,7.38E-28,4.75E-27
ENSRNOG00000006763,Rbm18,2137.197228,0.692355395,0.040734002,16.99698926,8.64E-65,1.10E-63
ENSRNOG00000006766,Laptm4b,1924.583369,0.167842815,0.070383579,2.384687119,0.017093652,0.031462572
ENSRNOG00000006767,Cst7,26.24339169,0.643707209,0.316172026,2.035939789,0.041756402,0.071549537
ENSRNOG00000006770,Brd4,3028.515797,-0.377281351,0.084672335,-4.455780625,8.36E-06,2.19E-05
ENSRNOG00000006776,Smyd1,25.18068759,-1.841807972,0.428937158,-4.293887664,1.76E-05,4.48E-05
ENSRNOG00000006778,Mmp19,3524.487175,1.496087439,0.036789079,40.66661855,0,0
ENSRNOG00000006779,Crot,1639.434415,0.825871985,0.045553468,18.12972813,1.86E-73,2.66E-72
ENSRNOG00000006782,RGD1560028,0.049970489,0,5.267904354,0,1,
ENSRNOG00000006783,Neb,250.9022608,2.154717991,0.234580366,9.185414901,4.10E-20,2.11E-19
ENSRNOG00000006784,Sema4f,111.4119808,0.048088055,0.153482711,0.313312521,0.754043238,0.82529514
ENSRNOG00000006785,Dcaf8,2139.454745,0.387019586,0.047490744,8.149368849,3.66E-16,1.65E-15
ENSRNOG00000006787,Dhcr24,3523.135714,-1.000831609,0.050596079,-19.78081359,4.36E-87,7.37E-86
ENSRNOG00000006789,Ddit3,1189.362544,-1.118416972,0.087250952,-12.81839271,1.29E-37,1.05E-36
ENSRNOG00000006792,Cep57,569.9688561,-0.491534622,0.067802494,-7.249506473,4.18E-13,1.67E-12
ENSRNOG00000006795,Apmap,542.0452476,-0.146440083,0.077073684,-1.900001081,0.057432978,0.095678901
ENSRNOG00000006796,LOC120095168,870.19198,-0.370081735,0.072882242,-5.077803918,3.82E-07,1.10E-06
ENSRNOG00000006797,Zfp280c,431.4330583,-0.528163859,0.077084086,-6.85178861,7.29E-12,2.74E-11
ENSRNOG00000006800,Pgap4,3.394635647,-0.436026256,1.04832218,-0.415927721,0.677462894,0.759931325
ENSRNOG00000006802,Lrrn1,0.527551602,1.297862429,2.60960647,0.497340286,0.618949107,0.710700285
ENSRNOG00000006803,Dnajc10,8416.633474,0.00592124,0.041252495,0.143536522,0.885866469,0.920701143
ENSRNOG00000006804,Ppp1r42,1.214793164,2.9970395,1.757960727,1.704838711,0.08822451,0.140694757
ENSRNOG00000006806,Setmar,141.920763,0.520850603,0.167410975,3.11120943,0.001863227,0.003928568
ENSRNOG00000006807,Aldob,0.553516783,-2.150035366,3.913143875,-0.549439385,0.582703952,0.681324377
ENSRNOG00000006810,Lancl2,615.8858132,-0.581011164,0.081148924,-7.159813502,8.08E-13,3.18E-12
ENSRNOG00000006813,Sumf1,2617.062268,0.529783157,0.044802681,11.82480923,2.91E-32,2.10E-31
ENSRNOG00000006814,Klrg2,48.67157089,-0.191279566,0.221242231,-0.86457077,0.387274421,0.494900747
ENSRNOG00000006816,Ubr5,7047.598832,-0.341816187,0.086504308,-3.951435406,7.77E-05,0.000188257
ENSRNOG00000006818,Arl6ip5,7559.674241,0.975422578,0.054517368,17.89196011,1.36E-71,1.91E-70
ENSRNOG00000006824,Hdac11,152.1384838,-0.169204292,0.146084067,-1.15826658,0.246755265,0.343359675
ENSRNOG00000006827,Tmem198b,396.8728755,-0.115484461,0.093893094,-1.229956921,0.218713237,0.309963204
ENSRNOG00000006828,Baz1a,1209.439732,-0.096458463,0.07997163,-1.206158519,0.227756375,0.320919275
ENSRNOG00000006831,Pgr,1289.058098,1.366540156,0.119259567,11.458537,2.13E-30,1.46E-29
ENSRNOG00000006832,Zdhhc5,3733.803808,-0.11667137,0.064947215,-1.796402952,0.072430455,0.118070436
ENSRNOG00000006833,Rb1cc1,2889.741181,0.942584152,0.065541977,14.38138114,6.77E-47,6.53E-46
ENSRNOG00000006839,Arl5a,1483.016632,0.507332492,0.057514498,8.82094972,1.13E-18,5.56E-18
ENSRNOG00000006841,Ano4,0.179229273,2.282947784,5.229052313,0.436589203,0.662409294,
ENSRNOG00000006844,Dnajc14,2599.493611,0.293085486,0.043265498,6.774115703,1.25E-11,4.66E-11
ENSRNOG00000006846,En2,0.224538198,1.908367356,5.197640425,0.367160327,0.713499431,
ENSRNOG00000006853,Elavl2,2.900329503,-2.247960165,1.270212507,-1.769751244,0.076768589,0.12441392
ENSRNOG00000006855,Padi4,0.096299392,0,5.267904354,0,1,
ENSRNOG00000006857,Ndnf,75.87115282,-0.848344393,0.239250062,-3.545848161,0.000391352,0.000887533
ENSRNOG00000006858,Pyurf,559.6706943,0.328273585,0.100624398,3.262365705,0.001104865,0.00238786
ENSRNOG00000006859,Insig1,1463.338219,0.601189158,0.06023069,9.981442387,1.84E-23,1.05E-22
ENSRNOG00000006860,Itk,0.17932455,-2.520503691,5.185041266,-0.486110633,0.626888729,
ENSRNOG00000006864,Scaper,426.1189798,0.239657578,0.098461647,2.434019583,0.014932187,0.027713807
ENSRNOG00000006865,Laptm4a,15576.47518,1.134701441,0.057165178,19.84952167,1.11E-87,1.89E-86
ENSRNOG00000006867,Etv1,166.5479076,0.335019227,0.112343961,2.982084887,0.002862926,0.005882207
ENSRNOG00000006868,Ube2z,5027.812982,-0.173896156,0.03690953,-4.711416182,2.46E-06,6.72E-06
ENSRNOG00000006870,Mtdh,4978.378875,0.122883695,0.046817985,2.624711303,0.008672246,0.016696669
ENSRNOG00000006871,Slc25a14,161.3021413,0.761247055,0.120902437,6.29637476,3.05E-10,1.06E-09
ENSRNOG00000006873,Dnase1,8.394952739,-1.837971253,0.684592382,-2.684767319,0.007258032,0.014140204
ENSRNOG00000006874,Opn1sw,1.688476801,0.016618058,1.465372953,0.011340497,0.990951786,0.996129954
ENSRNOG00000006876,unkown,68.61147547,0.931497475,0.21582352,4.316014657,1.59E-05,4.07E-05
ENSRNOG00000006877,Efnb1,4959.805305,-0.321385062,0.055835935,-5.755882172,8.62E-09,2.76E-08
ENSRNOG00000006878,Slc26a3,2.564544112,-0.003900712,1.49016531,-0.002617637,0.99791143,1
ENSRNOG00000006884,RGD1563263,0.322086585,-1.479623089,3.621018097,-0.408620738,0.682818009,
ENSRNOG00000006888,Gcfc2,275.5615141,-0.098280466,0.101021349,-0.972868275,0.330618774,0.436736962
ENSRNOG00000006889,Ambp,0.975488424,0,1.990917903,0,1,1
ENSRNOG00000006893,Ppm1k,265.1890277,1.343230838,0.115174542,11.66256717,1.98E-31,1.40E-30
ENSRNOG00000006894,Tor1a,1176.570975,-0.053698667,0.073783232,-0.72778957,0.46674241,0.574940337
ENSRNOG00000006895,Vps53,1138.991131,0.156635839,0.050394062,3.108220144,0.001882178,0.003964493
ENSRNOG00000006898,Mrps16,1000.476945,0.024636684,0.100594402,0.244911087,0.806525277,0.865821727
ENSRNOG00000006899,Akap14,9.761066082,0.070802312,0.564291738,0.125471112,0.900150593,0.93010743
ENSRNOG00000006901,Ndufa7,506.439146,0.488253256,0.100144697,4.875477879,1.09E-06,3.04E-06
ENSRNOG00000006905,Hectd1,6761.78119,0.251469423,0.107917388,2.330203007,0.019795424,0.036054916
ENSRNOG00000006908,unkown,0.050895493,0,5.267904354,0,1,
ENSRNOG00000006911,Sptb,26.04881977,0.474967095,0.322214838,1.474069591,0.140462855,0.210982603
ENSRNOG00000006913,Rpain,186.4191386,0.182628645,0.111501916,1.637896928,0.101443197,0.158656446
ENSRNOG00000006916,Sardh,1993.279238,0.534511634,0.054692998,9.772944575,1.47E-22,8.15E-22
ENSRNOG00000006919,Clvs1,0.234975507,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000006921,Rbl1,579.2332681,-2.001148965,0.126740741,-15.78931095,3.69E-56,4.17E-55
ENSRNOG00000006925,Zfp786,59.55785727,-0.370005495,0.261288614,-1.416079672,0.156752179,0.232179367
ENSRNOG00000006929,Hnrnpll,2657.859612,-0.648890411,0.044754781,-14.49879542,1.23E-47,1.21E-46
ENSRNOG00000006930,Casq1,89.31801873,-0.970826946,0.174946102,-5.549291681,2.87E-08,8.91E-08
ENSRNOG00000006931,Eepd1,96.24547055,1.106838574,0.163124737,6.785228264,1.16E-11,4.32E-11
ENSRNOG00000006932,Dock2,0.185396355,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000006934,Acvr1b,822.575675,-0.009118386,0.059083659,-0.154330085,0.877349477,0.915264787
ENSRNOG00000006939,unkown,1636.26285,0.469944971,0.122332476,3.841538942,0.000122265,0.000290818
ENSRNOG00000006940,Ncf4,0.057099812,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000006941,Thumpd3,1011.712283,-1.009271927,0.062977465,-16.02592172,8.42E-58,9.82E-57
ENSRNOG00000006943,AABR07072108.1,186.5620375,0.0463353,0.127890408,0.362304736,0.71712432,0.793968186
ENSRNOG00000006946,Arhgap9,13.80608926,-5.604212863,1.128873906,-4.964427675,6.89E-07,1.95E-06
ENSRNOG00000006947,Pdhx,690.3162021,-0.030327404,0.072754466,-0.416845938,0.676791099,0.759451675
ENSRNOG00000006949,C1qbp,3808.724062,-0.434823204,0.062190794,-6.991761573,2.71E-12,1.04E-11
ENSRNOG00000006950,Padi3,152.9102585,-1.92269248,0.169579788,-11.33798137,8.51E-30,5.73E-29
ENSRNOG00000006952,Prex1,78.97581807,-0.358311655,0.181838863,-1.97048997,0.048782243,0.082445128
ENSRNOG00000006956,Adamtsl1,120.5891988,-2.998902751,0.273592693,-10.96119462,5.87E-28,3.79E-27
ENSRNOG00000006957,Gria4,0.993961626,1.616227842,1.692678267,0.954834639,0.339661327,0.445935437
ENSRNOG00000006958,Zfp12,134.3482992,0.535519704,0.155118204,3.452333064,0.000555761,0.001240343
ENSRNOG00000006961,Snrpb,4567.497966,-0.634177272,0.066071331,-9.598372899,8.12E-22,4.40E-21
ENSRNOG00000006962,Stk32c,28.29908973,-1.571787356,0.392086952,-4.008772417,6.10E-05,0.000149327
ENSRNOG00000006963,Ctse,0.139176724,0,5.267904354,0,1,
ENSRNOG00000006965,Aff4,5536.330985,0.337556301,0.120862178,2.792902688,0.00522374,0.010366372
ENSRNOG00000006966,Nfia,416.158841,1.114600211,0.115531386,9.6475966,5.03E-22,2.74E-21
ENSRNOG00000006967,Xiap,676.1079136,0.252712901,0.177769957,1.421572604,0.155150363,0.230153889
ENSRNOG00000006968,Mrpl19,555.493126,-0.402048498,0.111002586,-3.621974154,0.000292363,0.000672108
ENSRNOG00000006970,Ntn3,232.4322892,-0.323129473,0.10586721,-3.052214878,0.002271594,0.004719736
ENSRNOG00000006971,AABR07047593.1,38.90544739,0.578689967,0.263739648,2.1941713,0.028223097,0.050013579
ENSRNOG00000006972,Zfp189,241.1434916,0.248816844,0.127787434,1.947115108,0.051520936,0.086696787
ENSRNOG00000006973,RGD1307947,253.0022678,0.840723896,0.106697767,7.879489107,3.29E-15,1.43E-14
ENSRNOG00000006975,Wasl,1760.7133,0.12555142,0.055206639,2.274208698,0.022953442,0.04135875
ENSRNOG00000006976,Med6,716.0569882,-0.276428528,0.084224348,-3.282050064,0.001030553,0.002234242
ENSRNOG00000006978,Mterf2,23.62216457,1.008768984,0.317567401,3.176550808,0.001490377,0.003175432
ENSRNOG00000006979,Hpca,0.763895422,3.544693376,1.996452079,1.775496348,0.075815968,0.123008952
ENSRNOG00000006980,Vcpip1,1406.937587,0.031849853,0.128229944,0.248380779,0.803839804,0.86368692
ENSRNOG00000006983,Nr2c1,775.8729099,0.109223646,0.063979201,1.707174266,0.087789667,0.140073123
ENSRNOG00000006984,Mapk11,44.83476064,-1.274487262,0.258829565,-4.924040508,8.48E-07,2.39E-06
ENSRNOG00000006985,Ccnk,1019.982618,0.089209239,0.073113351,1.220149777,0.222408102,0.314257252
ENSRNOG00000006986,RGD1304624,116.1302382,-0.783343854,0.178084119,-4.398729414,1.09E-05,2.82E-05
ENSRNOG00000006987,unkown,2485.440024,0.211824208,0.06413373,3.302851863,0.000957069,0.002081458
ENSRNOG00000006989,Vamp2,1604.369982,0.433050112,0.051775621,8.363977242,6.06E-17,2.81E-16
ENSRNOG00000006990,Grb7,4.100054635,-1.524911331,1.111516884,-1.371919179,0.170088599,0.249654154
ENSRNOG00000006992,unkown,26615.67462,0.244972616,0.078367122,3.12596162,0.001772247,0.003745625
ENSRNOG00000006995,Ano6,6468.873038,0.437326508,0.08381363,5.217844733,1.81E-07,5.35E-07
ENSRNOG00000006996,Mms22l,682.3803743,-2.081212582,0.08776429,-23.71366061,2.61E-124,6.37E-123
ENSRNOG00000006997,App,27157.66346,1.115085944,0.043126844,25.85595966,2.09E-147,6.34E-146
ENSRNOG00000006998,Fhl4,130.2025944,0.241289621,0.143380986,1.68285648,0.092402878,0.146433779
ENSRNOG00000006999,Dnai4,205.4707231,1.35486029,0.126235448,10.73280379,7.14E-27,4.48E-26
ENSRNOG00000007000,Grhl2,0.610829863,-2.712246508,2.198824005,-1.23349868,0.217389769,0.308548953
ENSRNOG00000007002,Lif,269.1807214,-2.70163182,0.206126644,-13.10665988,3.02E-39,2.54E-38
ENSRNOG00000007003,Mei1,46.76283759,4.180803986,0.30974471,13.49757995,1.62E-41,1.42E-40
ENSRNOG00000007006,Slc3a1,187.2212058,-0.572208015,0.145011222,-3.945956774,7.95E-05,0.000192415
ENSRNOG00000007012,Ly75,7.501465457,-0.61731723,0.534819542,-1.154253318,0.248396329,0.345102785
ENSRNOG00000007014,Cnksr2,43.26489456,0.892689664,0.261666779,3.411551395,0.000645943,0.001431168
ENSRNOG00000007017,Tmc2,0.048149696,0,5.267904354,0,1,
ENSRNOG00000007018,Mapkbp1,537.5700915,0.376503392,0.092525718,4.069175588,4.72E-05,0.00011656
ENSRNOG00000007023,Galm,354.0855016,-0.465721019,0.089956545,-5.177177695,2.25E-07,6.62E-07
ENSRNOG00000007025,Evc2,1443.089035,0.094881402,0.072680929,1.305451142,0.191739274,0.277009511
ENSRNOG00000007027,Hgf,159.5050482,-1.118509623,0.169711602,-6.590649144,4.38E-11,1.59E-10
ENSRNOG00000007029,Dnaja1,7928.07727,-0.462590592,0.046173715,-10.0184832,1.26E-23,7.26E-23
ENSRNOG00000007030,Epha7,0.537240766,1.297863586,2.24211742,0.578856208,0.562686201,0.664064915
ENSRNOG00000007031,Trim9,33.53664357,-2.643514868,0.357513355,-7.394170965,1.42E-13,5.77E-13
ENSRNOG00000007032,Amigo2,66.7946596,-1.120766307,0.203583305,-5.505197526,3.69E-08,1.14E-07
ENSRNOG00000007033,Sorcs2,36.66345269,-3.099096602,0.328347815,-9.438456595,3.78E-21,2.01E-20
ENSRNOG00000007034,Hipk2,886.3678751,2.349433275,0.289957374,8.102685026,5.38E-16,2.41E-15
ENSRNOG00000007036,Tgfbr1,2405.770561,-0.364279257,0.073518929,-4.954904285,7.24E-07,2.05E-06
ENSRNOG00000007037,Cfap57,0.108823327,0,5.267904354,0,1,
ENSRNOG00000007040,Timm17a,1992.579366,-0.710690981,0.084411643,-8.419347793,3.79E-17,1.77E-16
ENSRNOG00000007041,Abcg2,3.274285923,-0.516877586,0.792478867,-0.652228857,0.514253547,0.6204158
ENSRNOG00000007043,Prorp,307.1064046,0.32788518,0.105576755,3.105656938,0.001898568,0.00399631
ENSRNOG00000007044,L3mbtl1,1.074549356,2.233331319,1.968091334,1.134770161,0.256471632,0.354343303
ENSRNOG00000007046,Cfap70,30.06880294,-0.168623765,0.306999885,-0.549263285,0.582824779,0.681422956
ENSRNOG00000007047,Eps8,2480.447561,-0.455847487,0.055814508,-8.167186399,3.16E-16,1.43E-15
ENSRNOG00000007048,Rap1b,5924.160437,-0.11805468,0.035665766,-3.310027855,0.000932867,0.002031664
ENSRNOG00000007049,Bcl11a,0.781816601,-0.937490761,2.182427555,-0.42956329,0.667513345,0.751435752
ENSRNOG00000007051,Rraga,3016.903832,-0.035973048,0.059190329,-0.607752112,0.543351895,0.646616477
ENSRNOG00000007053,Med7,456.8258007,-0.510361745,0.088470486,-5.768723193,7.99E-09,2.56E-08
ENSRNOG00000007054,Dhx33,524.0978113,-0.461776161,0.122240215,-3.777612477,0.000158339,0.000372868
ENSRNOG00000007057,Csmd2,11.75956704,6.528955482,1.082777076,6.02982426,1.64E-09,5.48E-09
ENSRNOG00000007059,Atp1b4,11.36512513,0.63467707,0.511957075,1.239707588,0.21508357,0.30569422
ENSRNOG00000007060,Plin2,3039.766826,-1.696897726,0.042151304,-40.25730073,0,0
ENSRNOG00000007061,Arhgef33,27.5288229,-0.439263749,0.314921736,-1.394834648,0.163065708,0.240442996
ENSRNOG00000007062,Rin3,837.8044206,2.226855786,0.093774444,23.74693681,1.18E-124,2.91E-123
ENSRNOG00000007064,Zfp746,761.766419,-0.234395536,0.063647051,-3.682739917,0.000230741,0.000535925
ENSRNOG00000007067,Padi1,0.472030495,-2.48432032,2.872651823,-0.864817762,0.387138821,0.494829125
ENSRNOG00000007069,Adhfe1,37.32098923,1.76132565,0.272949857,6.452927535,1.10E-10,3.91E-10
ENSRNOG00000007076,LOC108348125,129.3847832,-1.267781297,0.153778111,-8.244224652,1.66E-16,7.59E-16
ENSRNOG00000007077,Fem1b,1299.192659,0.191575361,0.093269265,2.054003121,0.03997539,0.068807377
ENSRNOG00000007078,Ccn4,3437.009752,-0.645017002,0.151964106,-4.244535237,2.19E-05,5.55E-05
ENSRNOG00000007080,Kif12,0.28893755,-2.108044297,3.676611413,-0.573366086,0.566396848,
ENSRNOG00000007081,Xdh,5095.96729,5.260382609,0.059844869,87.90031162,0,0
ENSRNOG00000007083,Gpn2,460.5110009,-0.529599553,0.108841359,-4.865793295,1.14E-06,3.18E-06
ENSRNOG00000007084,Marchf10,3.796261518,1.053249833,0.855390119,1.231309329,0.218207194,0.309497282
ENSRNOG00000007088,Xpot,4643.239149,-0.420745291,0.073747324,-5.705227941,1.16E-08,3.69E-08
ENSRNOG00000007089,Lgmn,2749.96244,1.522961786,0.042202403,36.08708662,3.62E-285,2.78E-283
ENSRNOG00000007090,Cacna1c,45.72161951,1.06434257,0.235364663,4.522100118,6.12E-06,1.62E-05
ENSRNOG00000007091,Ly6e,530.8195153,0.761226857,0.077636681,9.80498966,1.07E-22,5.97E-22
ENSRNOG00000007092,Fgb,0.431641251,-0.309171443,4.031726428,-0.076684629,0.938874433,
ENSRNOG00000007097,Gpatch3,207.7403249,-0.485239899,0.133254493,-3.641452447,0.000271104,0.000625238
ENSRNOG00000007098,Gtpbp10,361.0258438,-0.286702881,0.083572191,-3.430601463,0.000602245,0.001338481
ENSRNOG00000007099,S100pbp,925.469962,-0.03613604,0.071031458,-0.508732907,0.610939453,0.704146399
ENSRNOG00000007100,Ccdc136,87.06220184,-0.482472357,0.184652084,-2.612872519,0.008978479,0.017248884
ENSRNOG00000007102,Acss1,7.80873812,-0.837541282,0.892470095,-0.93845305,0.348011634,0.454803466
ENSRNOG00000007104,Itpr1,6275.005436,1.163795386,0.135405916,8.594863651,8.34E-18,3.98E-17
ENSRNOG00000007106,Sos1,1569.631621,-0.407862152,0.082742278,-4.92930773,8.25E-07,2.33E-06
ENSRNOG00000007110,Ankrd6,10.97932278,-2.806346006,0.610162683,-4.59934061,4.24E-06,1.14E-05
ENSRNOG00000007111,Nrdc,3550.629394,0.009711974,0.063345709,0.153316991,0.878148302,0.915691296
ENSRNOG00000007112,unkown,975.8229225,1.465751068,0.090658425,16.1678418,8.50E-59,1.00E-57
ENSRNOG00000007114,Psma6,4396.129169,-0.042044782,0.08021883,-0.524126087,0.600190845,0.695443767
ENSRNOG00000007115,unkown,110.6111904,1.507988527,0.145416389,10.37014147,3.39E-25,2.04E-24
ENSRNOG00000007117,Cluap1,640.5641387,-0.162864174,0.083727796,-1.945162557,0.051755417,0.087083506
ENSRNOG00000007118,Eva1a,183.4579406,-0.629452636,0.141740461,-4.440881821,8.96E-06,2.34E-05
ENSRNOG00000007120,Mtmr3,2431.797467,0.047189944,0.062321225,0.757205007,0.448927051,0.55720226
ENSRNOG00000007124,Krcc1,3210.425133,0.374785983,0.060052505,6.240971727,4.35E-10,1.50E-09
ENSRNOG00000007125,Vps54,769.0098472,-0.066595236,0.067597536,-0.985172536,0.324539329,0.430565508
ENSRNOG00000007126,Gpr19,96.67927097,-1.905911948,0.185875962,-10.25367634,1.14E-24,6.72E-24
ENSRNOG00000007127,Bbs5,294.2201871,0.089476118,0.100029396,0.894498234,0.371055374,0.478717877
ENSRNOG00000007128,Nop56,3232.225111,-1.562425066,0.064932912,-24.06214376,6.23E-128,1.59E-126
ENSRNOG00000007129,Cd8b,0.099940979,0,5.267904354,0,1,
ENSRNOG00000007131,Paxip1,662.7630542,-1.023166526,0.090683821,-11.28279016,1.60E-29,1.07E-28
ENSRNOG00000007133,Plxnb2,13128.9995,0.589210621,0.082747476,7.120587252,1.07E-12,4.20E-12
ENSRNOG00000007134,Strap,6354.719101,-0.260430101,0.048807104,-5.335905675,9.51E-08,2.86E-07
ENSRNOG00000007136,Anxa7,4357.516778,-0.016695093,0.037005132,-0.451156163,0.651877002,0.738601303
ENSRNOG00000007137,Ly6i,0.052550276,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000007139,Ttpa,0.81205962,-2.858658595,2.153081592,-1.32770565,0.184275366,0.267427153
ENSRNOG00000007142,B3gat1,2.352676094,-1.927328612,1.272962329,-1.514049999,0.130013159,0.197239475
ENSRNOG00000007147,Cyp46a1,76.98932666,1.341753183,0.208162189,6.445710376,1.15E-10,4.10E-10
ENSRNOG00000007151,Cdk14,6940.04958,0.234550551,0.063997779,3.66497958,0.000247358,0.000572859
ENSRNOG00000007152,Bhlhe40,2134.958679,-1.041949661,0.053982898,-19.30147708,5.22E-83,8.37E-82
ENSRNOG00000007158,Qtrt1,372.7408067,-0.685187203,0.094179411,-7.275339685,3.46E-13,1.38E-12
ENSRNOG00000007159,Ccl2,221.7403973,-4.176321856,0.201060413,-20.77147754,7.84E-96,1.45E-94
ENSRNOG00000007160,Kat14,779.1203107,-0.593527422,0.06451368,-9.200024225,3.58E-20,1.84E-19
ENSRNOG00000007164,Cln6,915.0211328,0.758444104,0.061698232,12.2928013,9.90E-35,7.61E-34
ENSRNOG00000007172,Map4k3,1886.291321,-0.082279927,0.067131881,-1.225646092,0.220331885,0.311904615
ENSRNOG00000007174,Utp11,1346.818624,-0.234914789,0.061076109,-3.846263146,0.000119933,0.000285343
ENSRNOG00000007175,Mier1,2132.328692,0.76042889,0.056074209,13.56111661,6.81E-42,6.03E-41
ENSRNOG00000007177,Poglut3,5758.498329,-0.120573866,0.0457317,-2.636548997,0.00837541,0.016158515
